user_id,activity_id,rating,comments,interest_level,organization_role
1055,40,1,User 1055 feedback for activity 40.,Medium,Host
1055,41,2,User 1055 feedback for activity 41.,High,Organizer
1055,42,5,User 1055 feedback for activity 42.,Medium,Organizer
1055,43,2,User 1055 feedback for activity 43.,Medium,Host
1055,44,1,User 1055 feedback for activity 44.,Low,Host
1055,45,2,User 1055 feedback for activity 45.,Low,Host
1055,46,1,User 1055 feedback for activity 46.,Medium,Host
1055,47,1,User 1055 feedback for activity 47.,Medium,Organizer
1055,48,5,User 1055 feedback for activity 48.,Medium,Organizer
1055,49,5,User 1055 feedback for activity 49.,Low,Organizer
1055,50,5,User 1055 feedback for activity 50.,Medium,Organizer
1055,51,5,User 1055 feedback for activity 51.,Low,Organizer
1055,52,3,User 1055 feedback for activity 52.,Low,Organizer
1055,53,2,User 1055 feedback for activity 53.,Low,Organizer
1055,54,2,User 1055 feedback for activity 54.,High,Host
1055,55,1,User 1055 feedback for activity 55.,Low,Organizer
1055,56,3,User 1055 feedback for activity 56.,High,Organizer
1055,57,4,User 1055 feedback for activity 57.,Medium,Organizer
1055,58,3,User 1055 feedback for activity 58.,High,Organizer
1055,59,4,User 1055 feedback for activity 59.,High,Host
1055,60,2,User 1055 feedback for activity 60.,Medium,Host
1055,61,4,User 1055 feedback for activity 61.,Low,Host
1055,62,3,User 1055 feedback for activity 62.,Medium,Host
1055,63,2,User 1055 feedback for activity 63.,High,Host
1055,64,4,User 1055 feedback for activity 64.,Medium,Organizer
1055,65,4,User 1055 feedback for activity 65.,Medium,Organizer
1055,66,3,User 1055 feedback for activity 66.,High,Organizer
1055,67,2,User 1055 feedback for activity 67.,Medium,Host
1055,68,2,User 1055 feedback for activity 68.,High,Host
1055,69,3,User 1055 feedback for activity 69.,Medium,Host
1055,70,3,User 1055 feedback for activity 70.,Medium,Organizer
1055,71,4,User 1055 feedback for activity 71.,High,Organizer
1055,72,3,User 1055 feedback for activity 72.,Low,Organizer
1055,73,1,User 1055 feedback for activity 73.,Medium,Host
1055,74,3,User 1055 feedback for activity 74.,Medium,Host
1055,75,3,User 1055 feedback for activity 75.,Low,Host
1055,76,1,User 1055 feedback for activity 76.,High,Host
1055,77,5,User 1055 feedback for activity 77.,Medium,Host
1055,78,1,User 1055 feedback for activity 78.,Low,Host
1055,79,5,User 1055 feedback for activity 79.,Medium,Host
1055,80,4,User 1055 feedback for activity 80.,Medium,Organizer
1055,81,5,User 1055 feedback for activity 81.,Medium,Organizer
1055,82,5,User 1055 feedback for activity 82.,Medium,Organizer
1055,83,3,User 1055 feedback for activity 83.,High,Host
1055,84,4,User 1055 feedback for activity 84.,Medium,Organizer
1055,85,5,User 1055 feedback for activity 85.,High,Host
1055,86,2,User 1055 feedback for activity 86.,Medium,Organizer
1055,87,4,User 1055 feedback for activity 87.,Low,Organizer
1055,88,2,User 1055 feedback for activity 88.,High,Host
1055,89,1,User 1055 feedback for activity 89.,Low,Organizer
1055,90,3,User 1055 feedback for activity 90.,Medium,Host
1055,91,1,User 1055 feedback for activity 91.,High,Organizer
1055,92,1,User 1055 feedback for activity 92.,High,Host
1055,93,4,User 1055 feedback for activity 93.,Low,Host
1055,94,4,User 1055 feedback for activity 94.,High,Organizer
1055,95,5,User 1055 feedback for activity 95.,Low,Organizer
1055,96,2,User 1055 feedback for activity 96.,High,Host
1055,97,2,User 1055 feedback for activity 97.,High,Organizer
1055,98,4,User 1055 feedback for activity 98.,High,Host
1055,99,4,User 1055 feedback for activity 99.,High,Organizer
1055,100,1,User 1055 feedback for activity 100.,High,Organizer
1056,1,3,User 1056 feedback for activity 1.,Low,Organizer
1056,2,4,User 1056 feedback for activity 2.,Medium,Organizer
1056,3,3,User 1056 feedback for activity 3.,Low,Host
1056,4,5,User 1056 feedback for activity 4.,Low,Organizer
1056,5,5,User 1056 feedback for activity 5.,High,Host
1056,6,1,User 1056 feedback for activity 6.,Medium,Organizer
1056,7,3,User 1056 feedback for activity 7.,Medium,Organizer
1056,8,4,User 1056 feedback for activity 8.,Low,Organizer
1056,9,1,User 1056 feedback for activity 9.,Low,Organizer
1056,10,3,User 1056 feedback for activity 10.,High,Host
1056,11,5,User 1056 feedback for activity 11.,High,Host
1056,12,2,User 1056 feedback for activity 12.,Medium,Host
1056,13,1,User 1056 feedback for activity 13.,Low,Organizer
1056,14,4,User 1056 feedback for activity 14.,Low,Organizer
1056,15,4,User 1056 feedback for activity 15.,Low,Organizer
1056,16,3,User 1056 feedback for activity 16.,High,Host
1056,17,2,User 1056 feedback for activity 17.,Low,Organizer
1056,18,1,User 1056 feedback for activity 18.,Medium,Host
1056,19,4,User 1056 feedback for activity 19.,Medium,Organizer
1056,20,2,User 1056 feedback for activity 20.,Medium,Organizer
1056,21,1,User 1056 feedback for activity 21.,Medium,Organizer
1056,22,1,User 1056 feedback for activity 22.,Medium,Host
1056,23,4,User 1056 feedback for activity 23.,Medium,Organizer
1056,24,5,User 1056 feedback for activity 24.,High,Organizer
1056,25,4,User 1056 feedback for activity 25.,High,Organizer
1056,26,2,User 1056 feedback for activity 26.,Low,Host
1056,27,3,User 1056 feedback for activity 27.,High,Organizer
1056,28,5,User 1056 feedback for activity 28.,Medium,Host
1056,29,1,User 1056 feedback for activity 29.,High,Host
1056,30,1,User 1056 feedback for activity 30.,High,Organizer
1056,31,4,User 1056 feedback for activity 31.,High,Host
1056,32,1,User 1056 feedback for activity 32.,High,Organizer
1056,33,2,User 1056 feedback for activity 33.,High,Host
1056,34,3,User 1056 feedback for activity 34.,Medium,Organizer
1056,35,5,User 1056 feedback for activity 35.,High,Host
1056,36,2,User 1056 feedback for activity 36.,Medium,Organizer
1056,37,1,User 1056 feedback for activity 37.,High,Host
1056,38,1,User 1056 feedback for activity 38.,Low,Host
1056,39,2,User 1056 feedback for activity 39.,High,Organizer
1056,40,4,User 1056 feedback for activity 40.,High,Organizer
1056,41,5,User 1056 feedback for activity 41.,Medium,Host
1056,42,5,User 1056 feedback for activity 42.,Medium,Host
1056,43,1,User 1056 feedback for activity 43.,Medium,Organizer
1056,44,2,User 1056 feedback for activity 44.,Low,Host
1056,45,4,User 1056 feedback for activity 45.,Low,Host
1056,46,3,User 1056 feedback for activity 46.,High,Organizer
1056,47,3,User 1056 feedback for activity 47.,Low,Host
1056,48,4,User 1056 feedback for activity 48.,Medium,Organizer
1056,49,5,User 1056 feedback for activity 49.,Medium,Organizer
1056,50,4,User 1056 feedback for activity 50.,Medium,Host
1056,51,3,User 1056 feedback for activity 51.,Low,Organizer
1056,52,2,User 1056 feedback for activity 52.,High,Organizer
1056,53,2,User 1056 feedback for activity 53.,Low,Host
1056,54,1,User 1056 feedback for activity 54.,High,Host
1056,55,5,User 1056 feedback for activity 55.,High,Host
1056,56,1,User 1056 feedback for activity 56.,Medium,Host
1056,57,2,User 1056 feedback for activity 57.,Low,Host
1056,58,3,User 1056 feedback for activity 58.,Medium,Organizer
1056,59,5,User 1056 feedback for activity 59.,High,Organizer
1056,60,4,User 1056 feedback for activity 60.,Medium,Host
1056,61,5,User 1056 feedback for activity 61.,Low,Organizer
1056,62,2,User 1056 feedback for activity 62.,Medium,Host
1056,63,3,User 1056 feedback for activity 63.,High,Organizer
1056,64,2,User 1056 feedback for activity 64.,Medium,Host
1056,65,1,User 1056 feedback for activity 65.,High,Organizer
1056,66,4,User 1056 feedback for activity 66.,High,Organizer
1056,67,4,User 1056 feedback for activity 67.,Low,Organizer
1056,68,3,User 1056 feedback for activity 68.,Medium,Host
1056,69,3,User 1056 feedback for activity 69.,Low,Organizer
1056,70,3,User 1056 feedback for activity 70.,Low,Host
1056,71,1,User 1056 feedback for activity 71.,High,Organizer
1056,72,4,User 1056 feedback for activity 72.,High,Organizer
1056,73,3,User 1056 feedback for activity 73.,High,Host
1056,74,2,User 1056 feedback for activity 74.,High,Organizer
1056,75,3,User 1056 feedback for activity 75.,High,Host
1056,76,4,User 1056 feedback for activity 76.,High,Host
1056,77,3,User 1056 feedback for activity 77.,Low,Organizer
1056,78,5,User 1056 feedback for activity 78.,Medium,Organizer
1056,79,1,User 1056 feedback for activity 79.,High,Organizer
1056,80,5,User 1056 feedback for activity 80.,High,Host
1056,81,2,User 1056 feedback for activity 81.,Medium,Organizer
1056,82,5,User 1056 feedback for activity 82.,Medium,Host
1056,83,4,User 1056 feedback for activity 83.,Low,Host
1056,84,4,User 1056 feedback for activity 84.,Low,Organizer
1056,85,5,User 1056 feedback for activity 85.,Medium,Host
1056,86,3,User 1056 feedback for activity 86.,Medium,Host
1056,87,4,User 1056 feedback for activity 87.,Low,Host
1056,88,4,User 1056 feedback for activity 88.,Medium,Organizer
1056,89,5,User 1056 feedback for activity 89.,Low,Host
1056,90,3,User 1056 feedback for activity 90.,Low,Host
1056,91,4,User 1056 feedback for activity 91.,Medium,Organizer
1056,92,1,User 1056 feedback for activity 92.,High,Organizer
1056,93,4,User 1056 feedback for activity 93.,Medium,Host
1056,94,5,User 1056 feedback for activity 94.,High,Host
1056,95,2,User 1056 feedback for activity 95.,Medium,Host
1056,96,4,User 1056 feedback for activity 96.,High,Organizer
1056,97,1,User 1056 feedback for activity 97.,High,Organizer
1056,98,5,User 1056 feedback for activity 98.,Low,Organizer
1056,99,1,User 1056 feedback for activity 99.,Low,Organizer
1056,100,5,User 1056 feedback for activity 100.,Low,Host
1057,1,4,User 1057 feedback for activity 1.,Low,Host
1057,2,5,User 1057 feedback for activity 2.,Low,Organizer
1057,3,1,User 1057 feedback for activity 3.,High,Organizer
1057,4,5,User 1057 feedback for activity 4.,Low,Organizer
1057,5,2,User 1057 feedback for activity 5.,Low,Host
1057,6,1,User 1057 feedback for activity 6.,Low,Organizer
1057,7,1,User 1057 feedback for activity 7.,Medium,Host
1057,8,4,User 1057 feedback for activity 8.,High,Host
1057,9,2,User 1057 feedback for activity 9.,Low,Organizer
1057,10,2,User 1057 feedback for activity 10.,Low,Organizer
1057,11,3,User 1057 feedback for activity 11.,Medium,Host
1057,12,4,User 1057 feedback for activity 12.,High,Host
1057,13,3,User 1057 feedback for activity 13.,High,Organizer
1057,14,3,User 1057 feedback for activity 14.,Low,Host
1057,15,1,User 1057 feedback for activity 15.,High,Host
1057,16,1,User 1057 feedback for activity 16.,High,Host
1057,17,3,User 1057 feedback for activity 17.,High,Host
1057,18,4,User 1057 feedback for activity 18.,Medium,Host
1057,19,5,User 1057 feedback for activity 19.,Low,Organizer
1057,20,5,User 1057 feedback for activity 20.,High,Organizer
1057,21,5,User 1057 feedback for activity 21.,Medium,Host
1057,22,3,User 1057 feedback for activity 22.,High,Organizer
1057,23,2,User 1057 feedback for activity 23.,Medium,Host
1057,24,5,User 1057 feedback for activity 24.,Medium,Host
1057,25,5,User 1057 feedback for activity 25.,High,Host
1057,26,2,User 1057 feedback for activity 26.,High,Organizer
1057,27,2,User 1057 feedback for activity 27.,Low,Host
1057,28,4,User 1057 feedback for activity 28.,Low,Organizer
1057,29,1,User 1057 feedback for activity 29.,Medium,Organizer
1057,30,4,User 1057 feedback for activity 30.,High,Organizer
1057,31,2,User 1057 feedback for activity 31.,High,Host
1057,32,5,User 1057 feedback for activity 32.,Low,Organizer
1057,33,5,User 1057 feedback for activity 33.,Low,Host
1057,34,2,User 1057 feedback for activity 34.,Low,Organizer
1057,35,5,User 1057 feedback for activity 35.,Medium,Organizer
1057,36,3,User 1057 feedback for activity 36.,Low,Organizer
1057,37,2,User 1057 feedback for activity 37.,High,Host
1057,38,4,User 1057 feedback for activity 38.,High,Host
1057,39,5,User 1057 feedback for activity 39.,Medium,Host
1057,40,3,User 1057 feedback for activity 40.,Low,Organizer
1057,41,4,User 1057 feedback for activity 41.,Low,Host
1057,42,3,User 1057 feedback for activity 42.,Medium,Host
1057,43,2,User 1057 feedback for activity 43.,High,Host
1057,44,5,User 1057 feedback for activity 44.,High,Organizer
1057,45,4,User 1057 feedback for activity 45.,Low,Organizer
1057,46,1,User 1057 feedback for activity 46.,Low,Host
1057,47,3,User 1057 feedback for activity 47.,High,Organizer
1057,48,5,User 1057 feedback for activity 48.,Medium,Organizer
1057,49,1,User 1057 feedback for activity 49.,High,Host
1057,50,3,User 1057 feedback for activity 50.,Low,Host
1057,51,3,User 1057 feedback for activity 51.,Medium,Host
1057,52,3,User 1057 feedback for activity 52.,Medium,Organizer
1057,53,1,User 1057 feedback for activity 53.,Low,Organizer
1057,54,1,User 1057 feedback for activity 54.,Medium,Organizer
1057,55,3,User 1057 feedback for activity 55.,Medium,Host
1057,56,1,User 1057 feedback for activity 56.,Medium,Organizer
1057,57,2,User 1057 feedback for activity 57.,Low,Host
1057,58,2,User 1057 feedback for activity 58.,Low,Host
1057,59,3,User 1057 feedback for activity 59.,High,Host
1057,60,3,User 1057 feedback for activity 60.,Medium,Organizer
1057,61,1,User 1057 feedback for activity 61.,High,Host
1057,62,5,User 1057 feedback for activity 62.,High,Host
1057,63,1,User 1057 feedback for activity 63.,Medium,Organizer
1057,64,5,User 1057 feedback for activity 64.,Low,Host
1057,65,5,User 1057 feedback for activity 65.,Low,Organizer
1057,66,5,User 1057 feedback for activity 66.,Low,Organizer
1057,67,1,User 1057 feedback for activity 67.,Medium,Host
1057,68,3,User 1057 feedback for activity 68.,Medium,Host
1057,69,3,User 1057 feedback for activity 69.,Medium,Host
1057,70,2,User 1057 feedback for activity 70.,High,Host
1057,71,5,User 1057 feedback for activity 71.,High,Host
1057,72,4,User 1057 feedback for activity 72.,High,Organizer
1057,73,3,User 1057 feedback for activity 73.,Medium,Host
1057,74,3,User 1057 feedback for activity 74.,High,Host
1057,75,1,User 1057 feedback for activity 75.,Medium,Host
1057,76,2,User 1057 feedback for activity 76.,Low,Host
1057,77,1,User 1057 feedback for activity 77.,Medium,Host
1057,78,2,User 1057 feedback for activity 78.,High,Host
1057,79,4,User 1057 feedback for activity 79.,High,Organizer
1057,80,5,User 1057 feedback for activity 80.,Low,Host
1057,81,4,User 1057 feedback for activity 81.,Low,Host
1057,82,1,User 1057 feedback for activity 82.,Medium,Host
1057,83,5,User 1057 feedback for activity 83.,Low,Organizer
1057,84,2,User 1057 feedback for activity 84.,Low,Organizer
1057,85,3,User 1057 feedback for activity 85.,High,Organizer
1057,86,5,User 1057 feedback for activity 86.,Medium,Organizer
1057,87,3,User 1057 feedback for activity 87.,High,Host
1057,88,4,User 1057 feedback for activity 88.,Medium,Organizer
1057,89,1,User 1057 feedback for activity 89.,High,Organizer
1057,90,5,User 1057 feedback for activity 90.,High,Organizer
1057,91,2,User 1057 feedback for activity 91.,Low,Host
1057,92,5,User 1057 feedback for activity 92.,High,Host
1057,93,2,User 1057 feedback for activity 93.,Low,Host
1057,94,2,User 1057 feedback for activity 94.,High,Host
1057,95,1,User 1057 feedback for activity 95.,Low,Organizer
1057,96,2,User 1057 feedback for activity 96.,High,Organizer
1057,97,1,User 1057 feedback for activity 97.,Low,Host
1057,98,2,User 1057 feedback for activity 98.,Low,Host
1057,99,1,User 1057 feedback for activity 99.,Medium,Host
1057,100,3,User 1057 feedback for activity 100.,High,Organizer
1058,1,2,User 1058 feedback for activity 1.,High,Host
1058,2,3,User 1058 feedback for activity 2.,Medium,Organizer
1058,3,4,User 1058 feedback for activity 3.,Low,Organizer
1058,4,4,User 1058 feedback for activity 4.,Low,Host
1058,5,2,User 1058 feedback for activity 5.,High,Organizer
1058,6,3,User 1058 feedback for activity 6.,High,Host
1058,7,4,User 1058 feedback for activity 7.,Medium,Organizer
1058,8,4,User 1058 feedback for activity 8.,High,Organizer
1058,9,1,User 1058 feedback for activity 9.,Medium,Organizer
1058,10,2,User 1058 feedback for activity 10.,High,Host
1058,11,4,User 1058 feedback for activity 11.,Low,Organizer
1058,12,2,User 1058 feedback for activity 12.,Medium,Host
